IDENTIFIER	BINCODE	NAME
'246701_at'	'13.1.5.3.1'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.OASTL'
'256930_at'	'13.1.5.3.1'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.OASTL'
'264594_at'	'13.1.5.3.2'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.SAT'
'257194_at'	'13.1.5.3.2'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.SAT'
'247982_at'	'13.1.5.3.2'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.SAT'
'o-acetyl-serine'	'13.1.5.3.1001'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'
'adenosine 5'-phosphosulfate'	'13.1.5.3.1002'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'
's-methylcysteine'	'13.1.5.3.1003'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'
'cysteine'	'13.1.5.3.1004'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'
''	'13.1.6'	'amino acid metabolism.synthesis.aromatic aa'
''	'13.1.6.1'	'amino acid metabolism.synthesis.aromatic aa.chorismate'
'252831_at'	'13.1.6.1.1'	'amino acid metabolism.synthesis.aromatic aa.chorismate.3-deoxy-D-arabino-heptulosonate 7-phosphate synthase'
'261933_at'	'13.1.6.1.1'	'amino acid metabolism.synthesis.aromatic aa.chorismate.3-deoxy-D-arabino-heptulosonate 7-phosphate synthase'
'253333_at'	'13.1.6.1.1'	'amino acid metabolism.synthesis.aromatic aa.chorismate.3-deoxy-D-arabino-heptulosonate 7-phosphate synthase'
'263897_at'	'13.1.6.1.5'	'amino acid metabolism.synthesis.aromatic aa.chorismate.shikimate kinase'
'252900_at'	'13.1.6.1.5'	'amino acid metabolism.synthesis.aromatic aa.chorismate.shikimate kinase'
'265382_at'	'13.1.6.1.5'	'amino acid metabolism.synthesis.aromatic aa.chorismate.shikimate kinase'
'266608_at'	'13.1.6.1.5'	'amino acid metabolism.synthesis.aromatic aa.chorismate.shikimate kinase'
'258281_at'	'13.1.6.1.5'	'amino acid metabolism.synthesis.aromatic aa.chorismate.shikimate kinase'
'246627_s_at'	'13.1.6.1.6'	'amino acid metabolism.synthesis.aromatic aa.chorismate.5-enolpyruvylshikimate-3-phosphate synthase'
'245832_at'	'13.1.6.1.7'	'amino acid metabolism.synthesis.aromatic aa.chorismate.chorismate synthase'
'258908_at'	'13.1.6.1.10'	'amino acid metabolism.synthesis.aromatic aa.chorismate.dehydroquinate/shikimate dehydrogenase'
'shikimate'	'13.1.6.1.1001'	'amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'
'chorismate'	'13.1.6.1.1002'	'amino acid metabolism.synthesis.aromatic aa.chorismate'
'260328_at'	'13.1.6.2'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine and tyrosine'
'265658_at'	'13.1.6.2'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine and tyrosine'
'254232_at'	'13.1.6.2'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine and tyrosine'
'260360_at'	'13.1.6.2.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine and tyrosine.chorismate mutase'
'257746_at'	'13.1.6.2.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine and tyrosine.chorismate mutase'
'250407_at'	'13.1.6.2.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine and tyrosine.chorismate mutase'
''	'13.1.6.3'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine'
'259254_at'	'13.1.6.3.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase'
'262825_at'	'13.1.6.3.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase'
'266257_at'	'13.1.6.3.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase'
'261758_at'	'13.1.6.3.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase'
'252652_at'	'13.1.6.3.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase'
'249910_at'	'13.1.6.3.1'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase'
'prephenate'	'13.1.6.3.1001'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine'
'phenylalanine'	'13.1.6.3.1002'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine'
'phenylpyruvate'	'13.1.6.3.1003'	'amino acid metabolism.synthesis.aromatic aa.phenylalanine'
''	'13.1.6.4'	'amino acid metabolism.synthesis.aromatic aa.tyrosine'
'255859_at'	'13.1.6.4.1'	'amino acid metabolism.synthesis.aromatic aa.tyrosine.arogenate dehydrogenase & prephenate dehydrogenase'
'259486_at'	'13.1.6.4.2'	'amino acid metabolism.synthesis.aromatic aa.tyrosine.prephenate dehydrogenase'
'tyrosine'	'13.1.6.4.1001'	'amino acid metabolism.synthesis.aromatic aa.tyrosine'
'248731_at'	'13.1.6.5'	'amino acid metabolism.synthesis.aromatic aa.tryptophan'
'254876_at'	'13.1.6.5'	'amino acid metabolism.synthesis.aromatic aa.tryptophan'
'266671_at'	'13.1.6.5.1'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase'
'250738_at'	'13.1.6.5.1'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase'
'251716_at'	'13.1.6.5.1'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase'
'247864_s_at'	'13.1.6.5.1'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase'
'260311_at'	'13.1.6.5.2'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate phosphoribosyltransferase'
'250014_at'	'13.1.6.5.2'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate phosphoribosyltransferase'
'259770_s_at'	'13.1.6.5.3'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.phosphoribosyanthranilate isomerase'
'251364_at'	'13.1.6.5.3'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.phosphoribosyanthranilate isomerase'
'263807_at'	'13.1.6.5.4'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.indole-3-glycerol phosphate synthase'
'248688_at'	'13.1.6.5.4'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.indole-3-glycerol phosphate synthase'
'249515_at'	'13.1.6.5.5'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase'
'251847_at'	'13.1.6.5.5'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase'
'253898_s_at'	'13.1.6.5.5'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase'
'255487_at'	'13.1.6.5.5'	'amino acid metabolism.synthesis.aromatic aa.tryptophan.tryptophan synthase'
'tryptophan'	'13.1.6.5.1001'	'amino acid metabolism.synthesis.aromatic aa.tryptophan'
''	'13.1.7'	'amino acid metabolism.synthesis.histidine'
'245867_at'	'13.1.7.1'	'amino acid metabolism.synthesis.histidine.ATP phosphoribosyl transferase'
'264673_at'	'13.1.7.1'	'amino acid metabolism.synthesis.histidine.ATP phosphoribosyl transferase'
'246265_at'	'13.1.7.2'	'amino acid metabolism.synthesis.histidine.bifunctional phosphoribosyl-ATP diphosphatase and phosphoribosyl-AMP cyclohydrolase'
'263902_at'	'13.1.7.3'	'amino acid metabolism.synthesis.histidine.N'-5'-phosphoribosyl-formimino-5-aminoimidazole-4-carboxamide ribonucleotide isomerase'
'253921_at'	'13.1.7.4'	'amino acid metabolism.synthesis.histidine.glutamine amidotransferase/cyclase'
'258457_at'	'13.1.7.5'	'amino acid metabolism.synthesis.histidine.imidazoleglycerol-phosphate dehydratase'
'245287_at'	'13.1.7.5'	'amino acid metabolism.synthesis.histidine.imidazoleglycerol-phosphate dehydratase'
'260172_s_at'	'13.1.7.6'	'amino acid metabolism.synthesis.histidine.histidinol-phosphate aminotransferase'
'247303_at'	'13.1.7.8'	'amino acid metabolism.synthesis.histidine.histidinol dehydrogenase'
'histidinol-p'	'13.1.7.1001'	'amino acid metabolism.synthesis.histidine'
'histidine'	'13.1.7.1002'	'amino acid metabolism.synthesis.histidine'
''	'13.2'	'amino acid metabolism.degradation'
''	'13.2.1'	'amino acid metabolism.degradation.central amino acid metabolism'
'246597_at'	'13.2.1.2'	'amino acid metabolism.degradation.central amino acid metabolism.aspartate'
''	'13.2.2'	'amino acid metabolism.degradation.glutamate family'
'250226_at'	'13.2.2.1'	'amino acid metabolism.degradation.glutamate family.glutamine'
'257315_at'	'13.2.2.2'	'amino acid metabolism.degradation.glutamate family.proline'
'249527_at'	'13.2.2.2'	'amino acid metabolism.degradation.glutamate family.proline'
'247436_at'	'13.2.2.2'	'amino acid metabolism.degradation.glutamate family.proline'
'246594_at'	'13.2.2.3'	'amino acid metabolism.degradation.glutamate family.arginine'
'260189_at'	'13.2.2.3'	'amino acid metabolism.degradation.glutamate family.arginine'
'248879_at'	'13.2.2.3'	'amino acid metabolism.degradation.glutamate family.arginine'
'267001_at'	'13.2.2.3'	'amino acid metabolism.degradation.glutamate family.arginine'
'255065_s_at'	'13.2.2.3'	'amino acid metabolism.degradation.glutamate family.arginine'
'urea'	'13.2.2.3.1001'	'amino acid metabolism.degradation.glutamate family.arginine'
''	'13.2.3'	'amino acid metabolism.degradation.aspartate family'
''	'13.2.3.1'	'amino acid metabolism.degradation.aspartate family.asparagine'
'258338_at'	'13.2.3.1.1'	'amino acid metabolism.degradation.aspartate family.asparagine.L-asparaginase'
'250547_at'	'13.2.3.1.1'	'amino acid metabolism.degradation.aspartate family.asparagine.L-asparaginase'
'247530_at'	'13.2.3.1.1'	'amino acid metabolism.degradation.aspartate family.asparagine.L-asparaginase'
''	'13.2.3.2'	''
'methylglyoxal'	'13.2.3.2.1001'	'amino acid metabolism.degradation.aspartate family.threonine'
'245356_at'	'13.2.3.4'	'amino acid metabolism.degradation.aspartate family.methionine'
'257173_at'	'13.2.3.4'	'amino acid metabolism.degradation.aspartate family.methionine'
'256361_at'	'13.2.3.4'	'amino acid metabolism.degradation.aspartate family.methionine'
'261957_at'	'13.2.3.4.1'	'amino acid metabolism.degradation.aspartate family.methionine.methionine gamma-lyase'
'253373_at'	'13.2.3.5'	'amino acid metabolism.degradation.aspartate family.lysine'
'246876_at'	'13.2.3.5'	'amino acid metabolism.degradation.aspartate family.lysine'
'261867_at'	'13.2.3.5'	'amino acid metabolism.degradation.aspartate family.lysine'
'250723_at'	'13.2.3.5'	'amino acid metabolism.degradation.aspartate family.lysine'
'glutarate'	'13.2.3.5.1001'	'amino acid metabolism.degradation.aspartate family.lysine'
'2-aminoadipic acid'	'13.2.3.5.1002'	'amino acid metabolism.degradation.aspartate family.lysine'
''	'13.2.4'	'amino acid metabolism.degradation.branched-chain group'
'245884_at'	'13.2.4.1'	'amino acid metabolism.degradation.branched-chain group.shared'
'265070_at'	'13.2.4.1'	'amino acid metabolism.degradation.branched-chain group.shared'
'258527_at'	'13.2.4.1'	'amino acid metabolism.degradation.branched-chain group.shared'
'245168_at'	'13.2.4.1'	'amino acid metabolism.degradation.branched-chain group.shared'
'258983_at'	'13.2.4.1'	'amino acid metabolism.degradation.branched-chain group.shared'
'264608_at'	'13.2.4.1'	'amino acid metabolism.degradation.branched-chain group.shared'
'256965_at'	'13.2.4.1'	'amino acid metabolism.degradation.branched-chain group.shared'
'260900_s_at'	'13.2.4.1'	'amino acid metabolism.degradation.branched-chain group.shared'
'263275_at'	'13.2.4.3'	'amino acid metabolism.degradation.branched-chain group.valine'
'254445_at'	'13.2.4.3'	'amino acid metabolism.degradation.branched-chain group.valine'
'266864_at'	'13.2.4.4'	'amino acid metabolism.degradation.branched-chain group.leucine'
'263118_at'	'13.2.4.4'	'amino acid metabolism.degradation.branched-chain group.leucine'
'252570_at'	'13.2.4.4'	'amino acid metabolism.degradation.branched-chain group.leucine'
'253279_at'	'13.2.4.4'	'amino acid metabolism.degradation.branched-chain group.leucine'
'248779_at'	'13.2.4.5'	'amino acid metabolism.degradation.branched chain group.isoleucine'
'248625_at'	'13.2.4.5'	'amino acid metabolism.degradation.branched chain group.isoleucine'
''	'13.2.5'	'amino acid metabolism.degradation.serine-glycine-cysteine group'
''	'13.2.5.1'	''
'glycerate'	'13.2.5.1.1001'	'amino acid metabolism.degradation.serine-glycine-cysteine group.serine'
'259849_at'	'13.2.5.2'	'amino acid metabolism.degradation.serine-glycine-cysteine group.glycine'
'258599_at'	'13.2.5.2'	'amino acid metabolism.degradation.serine-glycine-cysteine group.glycine'
'260014_at'	'13.2.5.2'	'amino acid metabolism.degradation.serine-glycine-cysteine group.glycine'
'264777_at'	'13.2.5.2'	'amino acid metabolism.degradation.serine-glycine-cysteine group.glycine'
'264394_at'	'13.2.5.2'	'amino acid metabolism.degradation.serine-glycine-cysteine group.glycine'
'264095_at'	'13.2.5.3'	'amino acid metabolism.degradation.serine-glycine-cysteine group.cysteine'
'262712_at'	'13.2.5.3'	'amino acid metabolism.degradation.serine-glycine-cysteine group.cysteine'
''	'13.2.6'	'amino acid metabolism.degradation.aromatic aa'
'258379_at'	'13.2.6.2'	'amino acid metabolism.degradation.aromatic aa.tyrosine'
'263714_at'	'13.2.6.2'	'amino acid metabolism.degradation.aromatic aa.tyrosine'
'254232_at'	'13.2.6.2'	'amino acid metabolism.degradation.aromatic aa.tyrosine'
'248193_at'	'13.2.6.2'	'amino acid metabolism.degradation.aromatic aa.tyrosine'
'248207_at'	'13.2.6.2'	'amino acid metabolism.degradation.aromatic aa.tyrosine'
'264396_at'	'13.2.6.2'	'amino acid metabolism.degradation.aromatic aa.tyrosine'
'245332_at'	'13.2.6.2'	'amino acid metabolism.degradation.aromatic aa.tyrosine'
'253822_at'	'13.2.6.2'	'amino acid metabolism.degradation.aromatic aa.tyrosine'
'254776_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'262619_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'247117_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'253492_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'245359_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'264627_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'251421_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'248779_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'249145_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'245446_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'245484_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'267572_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'257158_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'267571_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'245612_at'	'13.2.6.3'	'amino acid metabolism.degradation.aromatic aa.tryptophan'
'260814_at'	'13.2.7'	'amino acid metabolism.degradation.histidine'
'264040_at'	'13.99'	'amino acid metabolism.misc'
'264956_at'	'13.99'	'amino acid metabolism.misc'
'257516_at'	'13.99'	'amino acid metabolism.misc'
'259819_at'	'13.99'	'amino acid metabolism.misc'
'methionine s-oxide'	'13.1001'	'amino acid metabolism.methionine S-oxide'
''	'14'	'S-assimilation'
'249112_at'	'14.1'	'S-assimilation.APS'
'245254_at'	'14.1'	'S-assimilation.APS'
'256835_at'	'14.1'	'S-assimilation.APS'
'255785_at'	'14.1'	'S-assimilation.APS'
'254343_at'	'14.2'	'S-assimilation.APR'
'255284_at'	'14.2'	'S-assimilation.APR'
'264745_at'	'14.2'	'S-assimilation.APR'
'250846_at'	'14.3'	'S-assimilation.sulfite redox'
'258948_at'	'14.5'	'S-assimilation.sulfite oxidase'
'252870_at'	'14.15'	'S-assimilation.AKN'
'247005_at'	'14.15'	'S-assimilation.AKN'
'267112_at'	'14.15'	'S-assimilation.AKN'
'259339_at'	'14.15'	'S-assimilation.AKN'
'sulfate'	'14.1001'	'Mineral Nutrition'
'257082_at'	'15'	'metal handling'
'247787_at'	'15'	'metal handling'
'247604_at'	'15'	'metal handling'
'249922_at'	'15'	'metal handling'
'257197_at'	'15'	'metal handling'
'245339_at'	'15'	'metal handling'
'245285_s_at'	'15'	'metal handling'
'248652_at'	'15'	'metal handling'
'264710_at'	'15'	'metal handling'
'256763_at'	'15'	'metal handling'
'259251_at'	'15'	'metal handling'
'254604_at'	'15'	'metal handling'
'253924_at'	'15'	'metal handling'
'264751_at'	'15.1'	'metal handling.acquisition'
'258646_at'	'15.1'	'metal handling.acquisition'
'248540_at'	'15.1'	'metal handling.acquisition'
'248566_s_at'	'15.1'	'metal handling.acquisition'
'264261_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'260319_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'264729_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'261799_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'251733_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'245070_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'263831_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'265065_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'251735_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'246237_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'250991_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'247331_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'259824_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'263438_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'251109_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'257054_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'246429_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'250832_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'249078_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'259753_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'256416_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'254232_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'266008_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'263838_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'260602_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'258415_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'259008_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'248048_at'	'15.2'	"'metal handling.binding, chelation and storage'"
'267405_at'	'15.2'	"'metal handling.binding, chelation and storage'"
